# MeSH entry terms as MONDO disease synonyms -- PRECOMPUTED, do not hand-edit.
# script: scripts/build_mesh_disease_synonyms.py
# built: 2026-08-15T02:02:39+00:00
# mesh: desc2026.gz (NLM, public domain)
# mondo: releases/2026-08-04
# join: MONDO-asserted only (obo MESH xref + sssom exactMatch); unambiguous only; disease branch (C*/F03)
# rows: 8158 over 2594 MONDO terms
mondo_uri	mondo_label	synonym	mesh_id
http://purl.obolibrary.org/obo/MONDO_0006008	vestibular neuronitis	Epidemic Neurolabyrinthitides	MESH:D020338
http://purl.obolibrary.org/obo/MONDO_0006008	vestibular neuronitis	Epidemic Neurolabyrinthitis	MESH:D020338
http://purl.obolibrary.org/obo/MONDO_0006008	vestibular neuronitis	Vestibular Nerve Inflammation	MESH:D020338
http://purl.obolibrary.org/obo/MONDO_0006008	vestibular neuronitis	Vestibular Nerve Inflammations	MESH:D020338
http://purl.obolibrary.org/obo/MONDO_0006008	vestibular neuronitis	Vestibular Nerve Neuritides	MESH:D020338
http://purl.obolibrary.org/obo/MONDO_0006008	vestibular neuronitis	Vestibular Nerve Neuritis	MESH:D020338
http://purl.obolibrary.org/obo/MONDO_0006008	vestibular neuronitis	Vestibular Neuritides	MESH:D020338
http://purl.obolibrary.org/obo/MONDO_0006008	vestibular neuronitis	Vestibular Neuritis	MESH:D020338
http://purl.obolibrary.org/obo/MONDO_0006008	vestibular neuronitis	Vestibular Neuronitides	MESH:D020338
http://purl.obolibrary.org/obo/MONDO_0006010	salmonid viral hemorrhagic septicemia	Viral Haemorrhagic Septicaemia	MESH:D031941
http://purl.obolibrary.org/obo/MONDO_0006010	salmonid viral hemorrhagic septicemia	Viral Hemorrhagic Septicemia	MESH:D031941
http://purl.obolibrary.org/obo/MONDO_0006011	viral hepatitis	Human Viral Hepatitides	MESH:D006525
http://purl.obolibrary.org/obo/MONDO_0006011	viral hepatitis	Human Viral Hepatitis	MESH:D006525
http://purl.obolibrary.org/obo/MONDO_0006012	viral pneumonia	Viral Pneumonias	MESH:D011024
http://purl.obolibrary.org/obo/MONDO_0006013	visna disease	Ovine Encephalomyelitides	MESH:D016182
http://purl.obolibrary.org/obo/MONDO_0006013	visna disease	Ovine Encephalomyelitis	MESH:D016182
http://purl.obolibrary.org/obo/MONDO_0006013	visna disease	Visna	MESH:D016182
http://purl.obolibrary.org/obo/MONDO_0006013	visna disease	Visnas	MESH:D016182
http://purl.obolibrary.org/obo/MONDO_0006014	vulvovaginal candidiasis	Vulvovaginal Moniliasis	MESH:D002181
http://purl.obolibrary.org/obo/MONDO_0006015	Waterhouse-Friderichsen syndrome	Purpura Fulminans (Waterhouse-Friderichsen Syndrome)	MESH:D014884
http://purl.obolibrary.org/obo/MONDO_0006015	Waterhouse-Friderichsen syndrome	Waterhouse Friderichsen Syndrome	MESH:D014884
http://purl.obolibrary.org/obo/MONDO_0006015	Waterhouse-Friderichsen syndrome	Waterhouse Friederichsen Syndrome	MESH:D014884
http://purl.obolibrary.org/obo/MONDO_0006015	Waterhouse-Friderichsen syndrome	Waterhouse-Friederichsen Syndrome	MESH:D014884
http://purl.obolibrary.org/obo/MONDO_0006018	Wissler syndrome	Subsepsis Allergica	MESH:D014924
http://purl.obolibrary.org/obo/MONDO_0006018	Wissler syndrome	Subsepsis Hyperergica	MESH:D014924
http://purl.obolibrary.org/obo/MONDO_0006018	Wissler syndrome	Wissler Fanconi Syndrome	MESH:D014924
http://purl.obolibrary.org/obo/MONDO_0006018	Wissler syndrome	Wissler-Fanconi Syndrome	MESH:D014924
http://purl.obolibrary.org/obo/MONDO_0006018	Wissler syndrome	Wisslers Syndrome	MESH:D014924
http://purl.obolibrary.org/obo/MONDO_0006019	yaws	Frambesia Tropicas	MESH:D015001
http://purl.obolibrary.org/obo/MONDO_0006019	yaws	Frambesias	MESH:D015001
http://purl.obolibrary.org/obo/MONDO_0006021	Prinzmetal angina	Prinzmetal's Angina	MESH:D000788
http://purl.obolibrary.org/obo/MONDO_0006021	Prinzmetal angina	Prinzmetals Angina	MESH:D000788
http://purl.obolibrary.org/obo/MONDO_0006021	Prinzmetal angina	Variant Angina Pectoris	MESH:D000788
http://purl.obolibrary.org/obo/MONDO_0006026	urinary bladder disorder	Bladder Diseases	MESH:D001745
http://purl.obolibrary.org/obo/MONDO_0006026	urinary bladder disorder	Urinary Bladder Diseases	MESH:D001745
http://purl.obolibrary.org/obo/MONDO_0006032	cystitis	Cystitides	MESH:D003556
http://purl.obolibrary.org/obo/MONDO_0006033	diffuse intrinsic pontine glioma	DIPG Brain Tumor	MESH:D000080443
http://purl.obolibrary.org/obo/MONDO_0006033	diffuse intrinsic pontine glioma	DIPG Brain Tumors	MESH:D000080443
http://purl.obolibrary.org/obo/MONDO_0006036	granulosa cell tumor	Granulosa Cell Tumors	MESH:D006106
http://purl.obolibrary.org/obo/MONDO_0006042	meningeal tuberculosis	Meningeal Tuberculoses	MESH:D014390
http://purl.obolibrary.org/obo/MONDO_0006042	meningeal tuberculosis	TB Meningitides	MESH:D014390
http://purl.obolibrary.org/obo/MONDO_0006042	meningeal tuberculosis	Tubercular Meningitides	MESH:D014390
http://purl.obolibrary.org/obo/MONDO_0006042	meningeal tuberculosis	Tuberculosis Meningitides	MESH:D014390
http://purl.obolibrary.org/obo/MONDO_0006042	meningeal tuberculosis	Tuberculosis Meningitis	MESH:D014390
http://purl.obolibrary.org/obo/MONDO_0006042	meningeal tuberculosis	Tuberculous Meningitides	MESH:D014390
http://purl.obolibrary.org/obo/MONDO_0006044	nephrosclerosis	Nephroscleroses	MESH:D009400
http://purl.obolibrary.org/obo/MONDO_0006052	pulmonary tuberculosis	Pulmonary Consumption	MESH:D014397
http://purl.obolibrary.org/obo/MONDO_0006052	pulmonary tuberculosis	Pulmonary Consumptions	MESH:D014397
http://purl.obolibrary.org/obo/MONDO_0006052	pulmonary tuberculosis	Pulmonary Phthises	MESH:D014397
http://purl.obolibrary.org/obo/MONDO_0006052	pulmonary tuberculosis	Pulmonary Phthisis	MESH:D014397
http://purl.obolibrary.org/obo/MONDO_0006052	pulmonary tuberculosis	Pulmonary Tuberculoses	MESH:D014397
http://purl.obolibrary.org/obo/MONDO_0006058	Wilms tumor	Nephroblastoma	MESH:D009396
http://purl.obolibrary.org/obo/MONDO_0006058	Wilms tumor	Nephroblastomas	MESH:D009396
http://purl.obolibrary.org/obo/MONDO_0006058	Wilms tumor	Wilm Tumor	MESH:D009396
http://purl.obolibrary.org/obo/MONDO_0006058	Wilms tumor	Wilm's Tumor	MESH:D009396
http://purl.obolibrary.org/obo/MONDO_0006058	Wilms tumor	Wilms Tumor 1	MESH:D009396
http://purl.obolibrary.org/obo/MONDO_0006071	adenofibroma	Adenofibromas	MESH:D000232
http://purl.obolibrary.org/obo/MONDO_0006074	adenosquamous carcinoma	Adenosquamous Carcinomas	MESH:D018196
http://purl.obolibrary.org/obo/MONDO_0006075	adrenal gland myelolipoma	Myelolipomas	MESH:D018209
http://purl.obolibrary.org/obo/MONDO_0006085	angiolipoma	Angiolipomas	MESH:D018206
http://purl.obolibrary.org/obo/MONDO_0006108	bile duct adenoma	Bile Duct Adenomas	MESH:D002759
http://purl.obolibrary.org/obo/MONDO_0006108	bile duct adenoma	Cholangiomas	MESH:D002759
http://purl.obolibrary.org/obo/MONDO_0006189	eccrine porocarcinoma	Eccrine Porocarcinomas	MESH:D057090
http://purl.obolibrary.org/obo/MONDO_0006189	eccrine porocarcinoma	Malignant Eccrine Poromas	MESH:D057090
http://purl.obolibrary.org/obo/MONDO_0006235	granular cell tumor	Granular Cell Myoblastomas	MESH:D016586
http://purl.obolibrary.org/obo/MONDO_0006235	granular cell tumor	Granular Cell Tumors	MESH:D016586
http://purl.obolibrary.org/obo/MONDO_0006248	hydatidiform mole	Hydatid Moles	MESH:D006828
http://purl.obolibrary.org/obo/MONDO_0006248	hydatidiform mole	Hydatidiform Moles	MESH:D006828
http://purl.obolibrary.org/obo/MONDO_0006248	hydatidiform mole	Molar Pregnancies	MESH:D006828
http://purl.obolibrary.org/obo/MONDO_0006266	Leydig cell tumor	Interstitial Cell Tumors	MESH:D007984
http://purl.obolibrary.org/obo/MONDO_0006275	lung giant cell carcinoma	Giant Cell Carcinomas	MESH:D018286
http://purl.obolibrary.org/obo/MONDO_0006280	lung sclerosing hemangioma	Lung Sclerosing Hemangiomas	MESH:D047868
http://purl.obolibrary.org/obo/MONDO_0006280	lung sclerosing hemangioma	Pulmonary Sclerosing Hemangioma	MESH:D047868
http://purl.obolibrary.org/obo/MONDO_0006280	lung sclerosing hemangioma	Pulmonary Sclerosing Hemangiomas	MESH:D047868
http://purl.obolibrary.org/obo/MONDO_0006282	lymphangiosarcoma	Lymphangiosarcomas	MESH:D008204
http://purl.obolibrary.org/obo/MONDO_0006282	lymphangiosarcoma	Malignant Lymphangioendotheliomas	MESH:D008204
http://purl.obolibrary.org/obo/MONDO_0006312	myofibroma	Myofibromas	MESH:D047708
http://purl.obolibrary.org/obo/MONDO_0006314	nasal cavity polyp	Nasal Polyps	MESH:D009298
http://purl.obolibrary.org/obo/MONDO_0006317	neurothekeoma	Nerve Sheath Myxomas	MESH:D018321
http://purl.obolibrary.org/obo/MONDO_0006317	neurothekeoma	Neurotheceoma	MESH:D018321
http://purl.obolibrary.org/obo/MONDO_0006317	neurothekeoma	Neurotheceomas	MESH:D018321
http://purl.obolibrary.org/obo/MONDO_0006317	neurothekeoma	Neurothecoma	MESH:D018321
http://purl.obolibrary.org/obo/MONDO_0006317	neurothekeoma	Neurothecomas	MESH:D018321
http://purl.obolibrary.org/obo/MONDO_0006317	neurothekeoma	Neurothekeomas	MESH:D018321
http://purl.obolibrary.org/obo/MONDO_0006328	odontogenic cyst	Odontogenic Cysts	MESH:D009807
http://purl.obolibrary.org/obo/MONDO_0006345	palmar fibromatosis	Dupuytren's Contracture	MESH:D004387
http://purl.obolibrary.org/obo/MONDO_0006345	palmar fibromatosis	Dupuytrens Contracture	MESH:D004387
http://purl.obolibrary.org/obo/MONDO_0006359	neoplasm with perivascular epithelioid cell differentiation	PEComas	MESH:D054973
http://purl.obolibrary.org/obo/MONDO_0006359	neoplasm with perivascular epithelioid cell differentiation	Perivascular Epithelioid Cell Neoplasms	MESH:D054973
http://purl.obolibrary.org/obo/MONDO_0006359	neoplasm with perivascular epithelioid cell differentiation	Perivascular Epithelioid Cell Tumor	MESH:D054973
http://purl.obolibrary.org/obo/MONDO_0006359	neoplasm with perivascular epithelioid cell differentiation	Perivascular Epithelioid Cell Tumors	MESH:D054973
http://purl.obolibrary.org/obo/MONDO_0006412	sinus histiocytosis with massive lymphadenopathy	Destombes Rosai Dorfman Syndrome	MESH:D015618
http://purl.obolibrary.org/obo/MONDO_0006412	sinus histiocytosis with massive lymphadenopathy	Destombes-Rosai-Dorfman Syndrome	MESH:D015618
http://purl.obolibrary.org/obo/MONDO_0006412	sinus histiocytosis with massive lymphadenopathy	Sinus Histiocytoses	MESH:D015618
http://purl.obolibrary.org/obo/MONDO_0006412	sinus histiocytosis with massive lymphadenopathy	Sinus Histiocytosis	MESH:D015618
http://purl.obolibrary.org/obo/MONDO_0006438	synovial chondromatosis	Henderson Jones Syndrome	MESH:D015838
http://purl.obolibrary.org/obo/MONDO_0006438	synovial chondromatosis	Reichel Syndrome	MESH:D015838
http://purl.obolibrary.org/obo/MONDO_0006438	synovial chondromatosis	Reichels Syndrome	MESH:D015838
http://purl.obolibrary.org/obo/MONDO_0006438	synovial chondromatosis	Synovial Chondromatoses	MESH:D015838
http://purl.obolibrary.org/obo/MONDO_0006438	synovial chondromatosis	Synovial Chondrometaplasia	MESH:D015838
http://purl.obolibrary.org/obo/MONDO_0006438	synovial chondromatosis	Synovial Chondrometaplasias	MESH:D015838
http://purl.obolibrary.org/obo/MONDO_0006456	thymoma	Thymomas	MESH:D013945
http://purl.obolibrary.org/obo/MONDO_0006460	thyroglossal duct cyst	Thyroglossal Cyst	MESH:D013955
http://purl.obolibrary.org/obo/MONDO_0006460	thyroglossal duct cyst	Thyroglossal Cysts	MESH:D013955
http://purl.obolibrary.org/obo/MONDO_0006460	thyroglossal duct cyst	Thyroglossal Duct Cysts	MESH:D013955
http://purl.obolibrary.org/obo/MONDO_0006460	thyroglossal duct cyst	Thyrolingual Cyst	MESH:D013955
http://purl.obolibrary.org/obo/MONDO_0006460	thyroglossal duct cyst	Thyrolingual Cysts	MESH:D013955
http://purl.obolibrary.org/obo/MONDO_0006468	thyroid gland undifferentiated (anaplastic) carcinoma	Anaplastic Thyroid Cancers	MESH:D065646
http://purl.obolibrary.org/obo/MONDO_0006468	thyroid gland undifferentiated (anaplastic) carcinoma	Anaplastic Thyroid Carcinomas	MESH:D065646
http://purl.obolibrary.org/obo/MONDO_0006474	transitional cell carcinoma	Transitional Cell Carcinomas	MESH:D002295
http://purl.obolibrary.org/obo/MONDO_0006485	uterine carcinosarcoma	Retroviridae Infection	MESH:D012192
http://purl.obolibrary.org/obo/MONDO_0006485	uterine carcinosarcoma	Retroviridae Infections	MESH:D012192
http://purl.obolibrary.org/obo/MONDO_0006485	uterine carcinosarcoma	Retrovirus Infection	MESH:D012192
http://purl.obolibrary.org/obo/MONDO_0006485	uterine carcinosarcoma	Retrovirus Infections	MESH:D012192
http://purl.obolibrary.org/obo/MONDO_0006491	vulvar lichen sclerosus	Kraurosis Vulvae	MESH:D007724
http://purl.obolibrary.org/obo/MONDO_0006491	vulvar lichen sclerosus	Lichen Sclerosus of Vulva	MESH:D007724
http://purl.obolibrary.org/obo/MONDO_0006491	vulvar lichen sclerosus	Vulva Lichen Sclerosus	MESH:D007724
http://purl.obolibrary.org/obo/MONDO_0006493	Warthin tumor	Adenolymphomas	MESH:D000235
http://purl.obolibrary.org/obo/MONDO_0006493	Warthin tumor	Papillary Cystadenoma Lymphomatosum	MESH:D000235
http://purl.obolibrary.org/obo/MONDO_0006496	palsy	Palsies	MESH:D010243
http://purl.obolibrary.org/obo/MONDO_0006496	palsy	Paralyses	MESH:D010243
http://purl.obolibrary.org/obo/MONDO_0006496	palsy	Paralysis	MESH:D010243
http://purl.obolibrary.org/obo/MONDO_0006497	cerebral palsy	CP (Cerebral Palsy)	MESH:D002547
http://purl.obolibrary.org/obo/MONDO_0006499	hamartoma	Hamartomas	MESH:D006222
http://purl.obolibrary.org/obo/MONDO_0006500	hemangioma	Hemangiomas	MESH:D006391
http://purl.obolibrary.org/obo/MONDO_0006505	basal ganglia cerebrovascular disorder	Basal Ganglia Cerebrovascular Disease	MESH:D020144
http://purl.obolibrary.org/obo/MONDO_0006505	basal ganglia cerebrovascular disorder	Basal Ganglia Vascular Disease	MESH:D020144
http://purl.obolibrary.org/obo/MONDO_0006507	hereditary hemochromatosis	Bronze Diabetes	MESH:D006432
http://purl.obolibrary.org/obo/MONDO_0006507	hereditary hemochromatosis	Bronzed Cirrhoses	MESH:D006432
http://purl.obolibrary.org/obo/MONDO_0006507	hereditary hemochromatosis	Bronzed Cirrhosis	MESH:D006432
http://purl.obolibrary.org/obo/MONDO_0006507	hereditary hemochromatosis	Haemochromatoses	MESH:D006432
http://purl.obolibrary.org/obo/MONDO_0006507	hereditary hemochromatosis	Hemochromatose	MESH:D006432
http://purl.obolibrary.org/obo/MONDO_0006507	hereditary hemochromatosis	Hemochromatoses	MESH:D006432
http://purl.obolibrary.org/obo/MONDO_0006507	hereditary hemochromatosis	Iron Storage Disorder	MESH:D006432
http://purl.obolibrary.org/obo/MONDO_0006507	hereditary hemochromatosis	Iron Storage Disorders	MESH:D006432
http://purl.obolibrary.org/obo/MONDO_0006507	hereditary hemochromatosis	Pigmentary Cirrhoses	MESH:D006432
http://purl.obolibrary.org/obo/MONDO_0006507	hereditary hemochromatosis	Pigmentary Cirrhosis	MESH:D006432
http://purl.obolibrary.org/obo/MONDO_0006507	hereditary hemochromatosis	Troisier Hanot Chauffard Syndrome	MESH:D006432
http://purl.obolibrary.org/obo/MONDO_0006507	hereditary hemochromatosis	Troisier-Hanot-Chauffard Syndrome	MESH:D006432
http://purl.obolibrary.org/obo/MONDO_0006507	hereditary hemochromatosis	Troisier-Hanot-Chauffard Syndromes	MESH:D006432
http://purl.obolibrary.org/obo/MONDO_0006507	hereditary hemochromatosis	Von Recklenhausen Applebaum Disease	MESH:D006432
http://purl.obolibrary.org/obo/MONDO_0006507	hereditary hemochromatosis	Von Recklenhausen-Applebaum Disease	MESH:D006432
http://purl.obolibrary.org/obo/MONDO_0006507	hereditary hemochromatosis	Von Recklenhausen-Applebaum Diseases	MESH:D006432
http://purl.obolibrary.org/obo/MONDO_0006509	papillary carcinoma	Papillary Carcinomas	MESH:D002291
http://purl.obolibrary.org/obo/MONDO_0006523	acrodermatitis	Acrodermatitides	MESH:D000169
http://purl.obolibrary.org/obo/MONDO_0006525	allergic contact dermatitis	Allergic Contact Dermatitides	MESH:D017449
http://purl.obolibrary.org/obo/MONDO_0006525	allergic contact dermatitis	Allergic Eczematous Dermatitides	MESH:D017449
http://purl.obolibrary.org/obo/MONDO_0006525	allergic contact dermatitis	Allergic Eczematous Dermatitis	MESH:D017449
http://purl.obolibrary.org/obo/MONDO_0006530	cholesteatoma	Cholesteatomas	MESH:D002781
http://purl.obolibrary.org/obo/MONDO_0006533	cholesteatoma of middle ear	Aural Cholesteatoma	MESH:D018424
http://purl.obolibrary.org/obo/MONDO_0006533	cholesteatoma of middle ear	Aural Cholesteatomas	MESH:D018424
http://purl.obolibrary.org/obo/MONDO_0006533	cholesteatoma of middle ear	Middle Ear Cholesteatomas	MESH:D018424
http://purl.obolibrary.org/obo/MONDO_0006540	dyshidrosis	Dyshidrotic Eczema	MESH:D011146
http://purl.obolibrary.org/obo/MONDO_0006540	dyshidrosis	Dyshidrotic Eczemas	MESH:D011146
http://purl.obolibrary.org/obo/MONDO_0006540	dyshidrosis	Dyshydrotic Eczemas	MESH:D011146
http://purl.obolibrary.org/obo/MONDO_0006540	dyshidrosis	Pompholyx	MESH:D011146
http://purl.obolibrary.org/obo/MONDO_0006540	dyshidrosis	Vesicular Palmoplantar Eczema	MESH:D011146
http://purl.obolibrary.org/obo/MONDO_0006540	dyshidrosis	Vesicular Palmoplantar Eczemas	MESH:D011146
http://purl.obolibrary.org/obo/MONDO_0006541	epidermolysis bullosa	Acantholysis Bullosa	MESH:D004820
http://purl.obolibrary.org/obo/MONDO_0006543	epidermolysis bullosa dystrophica	Dystrophic Epidermolysis Bullosa	MESH:D016108
http://purl.obolibrary.org/obo/MONDO_0006543	epidermolysis bullosa dystrophica	Dystrophic Epidermolysis Bullosas	MESH:D016108
http://purl.obolibrary.org/obo/MONDO_0006543	epidermolysis bullosa dystrophica	Epidermolysis Bullosa Dystrophicas	MESH:D016108
http://purl.obolibrary.org/obo/MONDO_0006544	erythema infectiosum	Human Parvovirus B19 Infection	MESH:D016731
http://purl.obolibrary.org/obo/MONDO_0006544	erythema infectiosum	Parvovirus B19 Infection	MESH:D016731
http://purl.obolibrary.org/obo/MONDO_0006544	erythema infectiosum	Parvovirus B19 Infections	MESH:D016731
http://purl.obolibrary.org/obo/MONDO_0006548	facial dermatosis	Facial Dermatoses	MESH:D005148
http://purl.obolibrary.org/obo/MONDO_0006551	alopecia mucinosa	Follicular Mucinoses	MESH:D000507
http://purl.obolibrary.org/obo/MONDO_0006551	alopecia mucinosa	Follicular Mucinosis	MESH:D000507
http://purl.obolibrary.org/obo/MONDO_0006552	folliculitis	Folliculitides	MESH:D005499
http://purl.obolibrary.org/obo/MONDO_0006553	Fox-Fordyce disease	Fox Fordyce Disease	MESH:D005588
http://purl.obolibrary.org/obo/MONDO_0006553	Fox-Fordyce disease	Fox Fordyce Syndrome	MESH:D005588
http://purl.obolibrary.org/obo/MONDO_0006556	hand dermatosis	Hand Dermatoses	MESH:D006229
http://purl.obolibrary.org/obo/MONDO_0006558	pemphigoid gestationis	Gestational Pemphigoids	MESH:D006559
http://purl.obolibrary.org/obo/MONDO_0006558	pemphigoid gestationis	Pemphigoid Gestationi	MESH:D006559
http://purl.obolibrary.org/obo/MONDO_0006559	hidradenitis suppurativa	Acne Inversas	MESH:D017497
http://purl.obolibrary.org/obo/MONDO_0006559	hidradenitis suppurativa	Suppurative Hidradenitides	MESH:D017497
http://purl.obolibrary.org/obo/MONDO_0006559	hidradenitis suppurativa	Suppurative Hidradenitis	MESH:D017497
http://purl.obolibrary.org/obo/MONDO_0006564	irritant dermatitis	Irritant Dermatitides	MESH:D017453
http://purl.obolibrary.org/obo/MONDO_0006564	irritant dermatitis	Primary Irritant Dermatitides	MESH:D017453
http://purl.obolibrary.org/obo/MONDO_0006564	irritant dermatitis	Primary Irritant Dermatitis	MESH:D017453
http://purl.obolibrary.org/obo/MONDO_0006566	keratosis	Keratoses	MESH:D007642
http://purl.obolibrary.org/obo/MONDO_0006569	leg dermatosis	Leg Dermatoses	MESH:D007868
http://purl.obolibrary.org/obo/MONDO_0006572	lichen planus	Lichen Rubra Planus	MESH:D008010
http://purl.obolibrary.org/obo/MONDO_0006573	lipodystrophy	Lipodystrophies	MESH:D008060
http://purl.obolibrary.org/obo/MONDO_0006574	lipomatosis	Lipomatoses	MESH:D008068
http://purl.obolibrary.org/obo/MONDO_0006576	Ludwig's angina	Ludwig Angina	MESH:D008158
http://purl.obolibrary.org/obo/MONDO_0006576	Ludwig's angina	Ludwigs Angina	MESH:D008158
http://purl.obolibrary.org/obo/MONDO_0006576	Ludwig's angina	Submandibular Space Infection	MESH:D008158
http://purl.obolibrary.org/obo/MONDO_0006576	Ludwig's angina	Submandibular Space Infections	MESH:D008158
http://purl.obolibrary.org/obo/MONDO_0006582	mongolian spot	Mongolian Blue Spot	MESH:D049328
http://purl.obolibrary.org/obo/MONDO_0006585	neurodermatitis	Neurodermatitides	MESH:D009450
http://purl.obolibrary.org/obo/MONDO_0006589	occupational dermatitis	Occupational Dermatitides	MESH:D009783
http://purl.obolibrary.org/obo/MONDO_0006591	panniculitis	Panniculitides	MESH:D015434
http://purl.obolibrary.org/obo/MONDO_0006592	parapsoriasis	Digitate Dermatoses	MESH:D010267
http://purl.obolibrary.org/obo/MONDO_0006592	parapsoriasis	Digitate Dermatosis	MESH:D010267
http://purl.obolibrary.org/obo/MONDO_0006592	parapsoriasis	Parapsoriases	MESH:D010267
http://purl.obolibrary.org/obo/MONDO_0006596	photoallergic dermatitis	Photoallergic Contact Dermatitides	MESH:D017454
