GeneSymbol	GeneId	PrimaryPubMed	EvidenceCode	Comments	IsNegative	ExternalDatabase	DatabaseLink	Phenotypes
SPTB	6710	8102379	TAS	DiseaseName: Spherocytosis, Hereditary (MESH:D013103); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=6710&diseaseAcc=MESH:D013103	hereditary spherocytosis
UMPS	7372	38827	TAS	DiseaseName: Spherocytosis, Hereditary (MESH:D013103); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=7372&diseaseAcc=MESH:D013103	hereditary spherocytosis
ADIPOQ	9370	15717844	TAS	DiseaseName: Heroin Dependence (MESH:D006556); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=9370&diseaseAcc=MESH:D006556	heroin dependence
BDNF	627	17715210	TAS	DiseaseName: Heroin Dependence (MESH:D006556); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=627&diseaseAcc=MESH:D006556	heroin dependence
DRD2	1813	11751029	TAS	DiseaseName: Heroin Dependence (MESH:D006556); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=1813&diseaseAcc=MESH:D006556	heroin dependence
GABRA2	2555	19833324	TAS	DiseaseName: Heroin Dependence (MESH:D006556); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=2555&diseaseAcc=MESH:D006556	heroin dependence
LEP	3952	15717844	TAS	DiseaseName: Heroin Dependence (MESH:D006556); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=3952&diseaseAcc=MESH:D006556	heroin dependence
NGF	4803	17715210	TAS	DiseaseName: Heroin Dependence (MESH:D006556); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=4803&diseaseAcc=MESH:D006556	heroin dependence
OPRM1	4988	20201854	TAS	DiseaseName: Heroin Dependence (MESH:D006556); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=4988&diseaseAcc=MESH:D006556	heroin dependence
POMC	5443	18201294	TAS	DiseaseName: Heroin Dependence (MESH:D006556); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=5443&diseaseAcc=MESH:D006556	heroin dependence
RETN	56729	15717844	TAS	DiseaseName: Heroin Dependence (MESH:D006556); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=56729&diseaseAcc=MESH:D006556	heroin dependence
GJB2	2706	16172043	TAS	DiseaseName: Hidradenitis Suppurativa (MESH:D017497); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=2706&diseaseAcc=MESH:D017497	hidradenitis suppurativa
NCSTN	23385	20929727	TAS	DiseaseName: Hidradenitis suppurativa, familial (MESH:C538118); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=23385&diseaseAcc=MESH:C538118	hidradenitis suppurativa
PSEN1	5663	20929727	TAS	DiseaseName: Hidradenitis suppurativa, familial (MESH:C538118); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=5663&diseaseAcc=MESH:C538118	hidradenitis suppurativa
PSENEN	55851	20929727	TAS	DiseaseName: Hidradenitis suppurativa, familial (MESH:C538118); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=55851&diseaseAcc=MESH:C538118	hidradenitis suppurativa
ECE1	1889	9915973	TAS	DiseaseName: Hirschsprung Disease (MESH:D006627); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=1889&diseaseAcc=MESH:D006627	Hirschsprung's disease
EDN3	1908	8630502	TAS	DiseaseName: Hirschsprung Disease (MESH:D006627); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=1908&diseaseAcc=MESH:D006627	Hirschsprung's disease
EDN3	1908	8630503	TAS	DiseaseName: Hirschsprung Disease (MESH:D006627); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=1908&diseaseAcc=MESH:D006627	Hirschsprung's disease
EDN3	1908	8896568	TAS	DiseaseName: Hirschsprung Disease (MESH:D006627); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=1908&diseaseAcc=MESH:D006627	Hirschsprung's disease
EDN3	1908	9359047	TAS	DiseaseName: Hirschsprung Disease (MESH:D006627); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=1908&diseaseAcc=MESH:D006627	Hirschsprung's disease
EDNRB	1910	8896568	TAS	DiseaseName: Hirschsprung Disease (MESH:D006627); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=1910&diseaseAcc=MESH:D006627	Hirschsprung's disease
GDNF	2668	8896568	TAS	DiseaseName: Hirschsprung Disease (MESH:D006627); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=2668&diseaseAcc=MESH:D006627	Hirschsprung's disease
GDNF	2668	8968758	TAS	DiseaseName: Hirschsprung Disease (MESH:D006627); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=2668&diseaseAcc=MESH:D006627	Hirschsprung's disease
RET	5979	8114938	TAS	DiseaseName: Hirschsprung Disease (MESH:D006627); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=5979&diseaseAcc=MESH:D006627	Hirschsprung's disease
RET	5979	8896568	TAS	DiseaseName: Hirschsprung Disease (MESH:D006627); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=5979&diseaseAcc=MESH:D006627	Hirschsprung's disease
SLC29A3	55315	22238637	TAS	DiseaseName: Histiocytosis (MESH:D015614); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=55315&diseaseAcc=MESH:D015614	histiocytosis
SLC29A3	55315	20140240	TAS	DiseaseName: Histiocytosis, Sinus (MESH:D015618); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=55315&diseaseAcc=MESH:D015618	histiocytosis
CFLAR	8837	17659339	TAS	DiseaseName: Hodgkin Disease (MESH:D006689); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=8837&diseaseAcc=MESH:D006689	Hodgkin's lymphoma, lymphocytic-histiocytic predominance;Hodgkin's lymphoma;Hodgkin's lymphoma, lymphocytic depletion;Hodgkin's granuloma;Hodgkin's lymphoma, mixed cellularity
CSF3	1440	17562247	TAS	DiseaseName: Hodgkin Disease (MESH:D006689); DirectEvidence: therapeutic		CTD	/detail.go?type=relationship&geneAcc=1440&diseaseAcc=MESH:D006689	Hodgkin's lymphoma, lymphocytic-histiocytic predominance;Hodgkin's lymphoma;Hodgkin's lymphoma, lymphocytic depletion;Hodgkin's granuloma;Hodgkin's lymphoma, mixed cellularity
GATA3	2625	21037568	TAS	DiseaseName: Hodgkin Disease (MESH:D006689); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=2625&diseaseAcc=MESH:D006689	Hodgkin's lymphoma, lymphocytic-histiocytic predominance;Hodgkin's lymphoma;Hodgkin's lymphoma, lymphocytic depletion;Hodgkin's granuloma;Hodgkin's lymphoma, mixed cellularity
GSTP1	2950	11406608	TAS	DiseaseName: Hodgkin Disease (MESH:D006689); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=2950&diseaseAcc=MESH:D006689	Hodgkin's lymphoma, lymphocytic-histiocytic predominance;Hodgkin's lymphoma;Hodgkin's lymphoma, lymphocytic depletion;Hodgkin's granuloma;Hodgkin's lymphoma, mixed cellularity
IFNA2	3440	16170182	TAS	DiseaseName: Hodgkin Disease (MESH:D006689); DirectEvidence: therapeutic		CTD	/detail.go?type=relationship&geneAcc=3440&diseaseAcc=MESH:D006689	Hodgkin's lymphoma, lymphocytic-histiocytic predominance;Hodgkin's lymphoma;Hodgkin's lymphoma, lymphocytic depletion;Hodgkin's granuloma;Hodgkin's lymphoma, mixed cellularity
NFKBIA	4792	19223558	TAS	DiseaseName: Hodgkin Disease (MESH:D006689); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=4792&diseaseAcc=MESH:D006689	Hodgkin's lymphoma, lymphocytic-histiocytic predominance;Hodgkin's lymphoma;Hodgkin's lymphoma, lymphocytic depletion;Hodgkin's granuloma;Hodgkin's lymphoma, mixed cellularity
PVT1	5820	21037568	TAS	DiseaseName: Hodgkin Disease (MESH:D006689); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=5820&diseaseAcc=MESH:D006689	Hodgkin's lymphoma, lymphocytic-histiocytic predominance;Hodgkin's lymphoma;Hodgkin's lymphoma, lymphocytic depletion;Hodgkin's granuloma;Hodgkin's lymphoma, mixed cellularity
REL	5966	21037568	TAS	DiseaseName: Hodgkin Disease (MESH:D006689); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=5966&diseaseAcc=MESH:D006689	Hodgkin's lymphoma, lymphocytic-histiocytic predominance;Hodgkin's lymphoma;Hodgkin's lymphoma, lymphocytic depletion;Hodgkin's granuloma;Hodgkin's lymphoma, mixed cellularity
TNFRSF8	943	12453859	TAS	DiseaseName: Hodgkin Disease (MESH:D006689); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=943&diseaseAcc=MESH:D006689	Hodgkin's lymphoma, lymphocytic-histiocytic predominance;Hodgkin's lymphoma;Hodgkin's lymphoma, lymphocytic depletion;Hodgkin's granuloma;Hodgkin's lymphoma, mixed cellularity
TNFRSF8	943	16879607	TAS	DiseaseName: Hodgkin Disease (MESH:D006689); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=943&diseaseAcc=MESH:D006689	Hodgkin's lymphoma, lymphocytic-histiocytic predominance;Hodgkin's lymphoma;Hodgkin's lymphoma, lymphocytic depletion;Hodgkin's granuloma;Hodgkin's lymphoma, mixed cellularity
UGT1A1	54658	18768784	TAS	DiseaseName: Hodgkin Disease (MESH:D006689); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=54658&diseaseAcc=MESH:D006689	Hodgkin's lymphoma, lymphocytic-histiocytic predominance;Hodgkin's lymphoma;Hodgkin's lymphoma, lymphocytic depletion;Hodgkin's granuloma;Hodgkin's lymphoma, mixed cellularity
GAS1	2619	17525797	TAS	DiseaseName: Holoprosencephaly (MESH:D016142); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=2619&diseaseAcc=MESH:D016142	holoprosencephaly
SHH	6469	15107988	TAS	DiseaseName: Holoprosencephaly (MESH:D016142); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=6469&diseaseAcc=MESH:D016142	holoprosencephaly
SHH	6469	17525797	TAS	DiseaseName: Holoprosencephaly (MESH:D016142); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=6469&diseaseAcc=MESH:D016142	holoprosencephaly
SIX3	6496	10369266	TAS	DiseaseName: Holoprosencephaly (MESH:D016142); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=6496&diseaseAcc=MESH:D016142	holoprosencephaly
TDGF1	6997	12073012	TAS	DiseaseName: Holoprosencephaly (MESH:D016142); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=6997&diseaseAcc=MESH:D016142	holoprosencephaly
TGIF1	7050	16705179	TAS	DiseaseName: Holoprosencephaly (MESH:D016142); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=7050&diseaseAcc=MESH:D016142	holoprosencephaly
TWSG1	57045	15013800	TAS	DiseaseName: Holoprosencephaly (MESH:D016142); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=57045&diseaseAcc=MESH:D016142	holoprosencephaly
MTRR	4552	12555939	TAS	DiseaseName: Homocystinuria (MESH:D006712); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=4552&diseaseAcc=MESH:D006712	homocystinuria
MTRR	4552	15714522	TAS	DiseaseName: Homocystinuria (MESH:D006712); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=4552&diseaseAcc=MESH:D006712	homocystinuria
ALB	213	16903978	TAS	DiseaseName: HIV Infections (MESH:D015658); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=213&diseaseAcc=MESH:D015658	Human immunodeficiency virus infectious disease
APOA1	335	12646808	TAS	DiseaseName: HIV Infections (MESH:D015658); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=335&diseaseAcc=MESH:D015658	Human immunodeficiency virus infectious disease
BAG3	9531	17187345	TAS	DiseaseName: HIV Infections (MESH:D015658); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=9531&diseaseAcc=MESH:D015658	Human immunodeficiency virus infectious disease
BAX	581	12878215	TAS	DiseaseName: HIV Infections (MESH:D015658); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=581&diseaseAcc=MESH:D015658	Human immunodeficiency virus infectious disease
BIRC2	329	12878215	TAS	DiseaseName: HIV Infections (MESH:D015658); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=329&diseaseAcc=MESH:D015658	Human immunodeficiency virus infectious disease
BIRC3	330	12878215	TAS	DiseaseName: HIV Infections (MESH:D015658); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=330&diseaseAcc=MESH:D015658	Human immunodeficiency virus infectious disease
CCR3	1232	10202824	TAS	DiseaseName: HIV Infections (MESH:D015658); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=1232&diseaseAcc=MESH:D015658	Human immunodeficiency virus infectious disease
CD209	30835	15564514	TAS	DiseaseName: HIV Infections (MESH:D015658); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=30835&diseaseAcc=MESH:D015658	Human immunodeficiency virus infectious disease
CD28	940	7492435	TAS	DiseaseName: HIV Infections (MESH:D015658); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=940&diseaseAcc=MESH:D015658	Human immunodeficiency virus infectious disease
CDKN1A	1026	12878215	TAS	DiseaseName: HIV Infections (MESH:D015658); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=1026&diseaseAcc=MESH:D015658	Human immunodeficiency virus infectious disease
FCER2	2208	11500085	TAS	DiseaseName: HIV Infections (MESH:D015658); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=2208&diseaseAcc=MESH:D015658	Human immunodeficiency virus infectious disease
GADD45A	1647	12878215	TAS	DiseaseName: HIV Infections (MESH:D015658); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=1647&diseaseAcc=MESH:D015658	Human immunodeficiency virus infectious disease
HLA-B	3106	17496894	TAS	DiseaseName: HIV Infections (MESH:D015658); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=3106&diseaseAcc=MESH:D015658	Human immunodeficiency virus infectious disease
HP	3240	16597321	TAS	DiseaseName: HIV Infections (MESH:D015658); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=3240&diseaseAcc=MESH:D015658	Human immunodeficiency virus infectious disease
HSP90AA1	3320	12878215	TAS	DiseaseName: HIV Infections (MESH:D015658); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=3320&diseaseAcc=MESH:D015658	Human immunodeficiency virus infectious disease
HSPB1	3315	12878215	TAS	DiseaseName: HIV Infections (MESH:D015658); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=3315&diseaseAcc=MESH:D015658	Human immunodeficiency virus infectious disease
IFNG	3458	10202824	TAS	DiseaseName: HIV Infections (MESH:D015658); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=3458&diseaseAcc=MESH:D015658	Human immunodeficiency virus infectious disease
IL10	3586	10202824	TAS	DiseaseName: HIV Infections (MESH:D015658); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=3586&diseaseAcc=MESH:D015658	Human immunodeficiency virus infectious disease
IL2	3558	12878215	TAS	DiseaseName: HIV Infections (MESH:D015658); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=3558&diseaseAcc=MESH:D015658	Human immunodeficiency virus infectious disease
IL2RA	3559	12878215	TAS	DiseaseName: HIV Infections (MESH:D015658); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=3559&diseaseAcc=MESH:D015658	Human immunodeficiency virus infectious disease
KIR3DL1	3811	17496894	TAS	DiseaseName: HIV Infections (MESH:D015658); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=3811&diseaseAcc=MESH:D015658	Human immunodeficiency virus infectious disease
MBL2	4153	16960176	TAS	DiseaseName: HIV Infections (MESH:D015658); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=4153&diseaseAcc=MESH:D015658	Human immunodeficiency virus infectious disease
MDM2	4193	12878215	TAS	DiseaseName: HIV Infections (MESH:D015658); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=4193&diseaseAcc=MESH:D015658	Human immunodeficiency virus infectious disease
ODC1	4953	12878215	TAS	DiseaseName: HIV Infections (MESH:D015658); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=4953&diseaseAcc=MESH:D015658	Human immunodeficiency virus infectious disease
PTCH1	5727	12878215	TAS	DiseaseName: HIV Infections (MESH:D015658); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=5727&diseaseAcc=MESH:D015658	Human immunodeficiency virus infectious disease
SERPINA1	5265	17448989	TAS	DiseaseName: HIV Infections (MESH:D015658); DirectEvidence: therapeutic		CTD	/detail.go?type=relationship&geneAcc=5265&diseaseAcc=MESH:D015658	Human immunodeficiency virus infectious disease
SIGMAR1	10280	16204638	TAS	DiseaseName: HIV Infections (MESH:D015658); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=10280&diseaseAcc=MESH:D015658	Human immunodeficiency virus infectious disease
SLC11A1	6556	16597321	TAS	DiseaseName: HIV Infections (MESH:D015658); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=6556&diseaseAcc=MESH:D015658	Human immunodeficiency virus infectious disease
AIFM1	9131	12930891	TAS	DiseaseName: Huntington Disease (MESH:D006816); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=9131&diseaseAcc=MESH:D006816	Huntington's disease
CNR1	1268	20929960	TAS	DiseaseName: Huntington Disease (MESH:D006816); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=1268&diseaseAcc=MESH:D006816	Huntington's disease
DIABLO	56616	12930891	TAS	DiseaseName: Huntington Disease (MESH:D006816); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=56616&diseaseAcc=MESH:D006816	Huntington's disease
FAAH	2166	20929960	TAS	DiseaseName: Huntington Disease (MESH:D006816); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=2166&diseaseAcc=MESH:D006816	Huntington's disease
GDNF	2668	16943855	TAS	DiseaseName: Huntington Disease (MESH:D006816); DirectEvidence: therapeutic		CTD	/detail.go?type=relationship&geneAcc=2668&diseaseAcc=MESH:D006816	Huntington's disease
HTT	3064	15218539	TAS	DiseaseName: Huntington Disease (MESH:D006816); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=3064&diseaseAcc=MESH:D006816	Huntington's disease
HTT	3064	15312898	TAS	DiseaseName: Huntington Disease (MESH:D006816); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=3064&diseaseAcc=MESH:D006816	Huntington's disease
HTT	3064	16137562	TAS	DiseaseName: Huntington Disease (MESH:D006816); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=3064&diseaseAcc=MESH:D006816	Huntington's disease
HTT	3064	17018277	TAS	DiseaseName: Huntington Disease (MESH:D006816); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=3064&diseaseAcc=MESH:D006816	Huntington's disease
HTT	3064	17925440	TAS	DiseaseName: Huntington Disease (MESH:D006816); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=3064&diseaseAcc=MESH:D006816	Huntington's disease
HTT	3064	18831068	TAS	DiseaseName: Huntington Disease (MESH:D006816); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=3064&diseaseAcc=MESH:D006816	Huntington's disease
HTT	3064	19094060	TAS	DiseaseName: Huntington Disease (MESH:D006816); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=3064&diseaseAcc=MESH:D006816	Huntington's disease
HTT	3064	19476553	TAS	DiseaseName: Huntington Disease (MESH:D006816); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=3064&diseaseAcc=MESH:D006816	Huntington's disease
HTT	3064	20929960	TAS	DiseaseName: Huntington Disease (MESH:D006816); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=3064&diseaseAcc=MESH:D006816	Huntington's disease
IP6K2	51447	21652713	TAS	DiseaseName: Huntington Disease (MESH:D006816); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=51447&diseaseAcc=MESH:D006816	Huntington's disease
